,KHOLODKOVSKIY_FAUST_GOETHE,KHOLODKOVSKIY_FAUST2_GOETHE,PASTERNAK_FAUST_GOETHE,PASTERNAK_FAUST2_GOETHE
ADJFИAprofemnИsingИnomn,-0.3250771397238464,0.0,1.3544880821826935,-1.029410942458847
NPROИmascsingИnomn,-0.9062277971811329,-0.2918360702786699,1.4284607650482264,-0.2303968975884236
ADJFИQualplurИgent,-1.4912022701586514,0.34412360080584264,0.5735393346764044,0.5735393346764044
NPROИmascИTHIRDperИAnphsingИaccs,-0.7607674567748487,-0.7607674567748487,1.3459731927555016,0.17556172079419585
ADJFИAproplurИgent,-0.957206171533769,-0.7556890827898176,1.0075854437197567,0.7053098106038297
ADJFИAproneutИsingИnomn,0.9899494936611665,0.7273098320775917,-0.7677159338596802,-0.9495433918790781
ADJSИQualfemnИsing,-1.1877581460217346,0.3603311229504138,-0.3336399286577906,1.1610669517291112
VERBИperfИintrsingИimprИexcl,0.6347719058619663,-1.1348952256320004,1.0194821518389157,-0.5193588320688816
NOUNИinanИmascsingИdatv,-1.0683305510331453,-0.6203209651160199,0.9994059993535875,0.6892455167955777
COMPИQual,-0.5757695906852224,-0.9668583692638639,1.2927656847460653,0.249862275203021
NOUNИinanИneutsingИablt,-0.5551120659583034,-0.9083651988408601,0.10092946653787334,1.3625477982612901
ADVBИQues,-1.1224464047601272,-0.45375492958388125,1.1702100815584306,0.40599125278557796
ADJFИAprofemnИsingИgent,-0.08846835263444507,-1.182258894296675,1.2626846694188978,0.008042577512222279
PRTSИperfИpastИpssvmascИsing,-1.0821126290435226,-0.3934955014703718,0.1967477507351859,1.2788603797787084
NPROИSCNDperplurИdatv,0.6092717958449424,-1.3304506562328335,0.9076906346261387,-0.1865117742382477
VERBИperfИintrplurИpastИindc,-1.3644067796610169,0.4322033898305085,-0.0423728813559322,0.9745762711864406
NOUNИanimИfemnИNamesingИnomn,0.18249309580847706,1.3295925551760472,-0.9228936559457269,-0.5891919950387974
NOUNИanimИfemnsingИgent,-1.0760998187648552,-0.4694395182531248,0.3105522966905287,1.2349870403274514
NPROИFIRSTperplurИgent,-1.146530123284461,0.35711594003942226,-0.3947070916225193,1.184121274867558
NOUNИinanИneutsingИaccs,-1.2066168284157623,-0.4147745347679183,0.6410151900958738,0.980376173087807
ADJFИQualplurИnomn,-1.237413851787881,0.4570627740838119,-0.3009925585429981,1.0813436362470672
ADJFИQualfemnИsingИnomn,-0.8470313093655707,0.3630134182995303,-0.766361660854564,1.2503795519206045
NOUNИinanИfemnsingИabltИVoy,-1.0345957420725078,0.3448652473575026,-0.5419311029903613,1.2316615977053664
NPROИSCNDperplurИaccs,0.0,-1.0763335312080555,1.3326034195909258,-0.25626988838287035
NOUNИinanИneutsingИloct,-1.1155919749377252,-0.5728715546977509,0.8140806303599617,0.8743828992755144
VERBИperfИtranplurИpastИindc,-1.1069505089229446,-0.10819817004509984,-0.10819817004509984,1.3233468490131441
ADJFИAproplurИdatv,-0.987640382938831,-0.7242696141551428,0.987640382938831,0.7242696141551428
NPROИSCNDpersingИdatv,0.5975301277099982,-1.4248795353084573,0.781385551620767,0.04596385597769217
NPROИSCNDpersingИaccs,-0.5194435537669608,-0.5824064087690167,1.4953678062988267,-0.39351784376284915
VERBИperfИintrfemnИsingИpastИindc,0.0950586375786717,0.8555277382080452,-1.4258795636800754,0.47529318789335845
NPROИfemnИTHIRDperИAnphsingИnomn,0.8383159387685548,0.43592428815964845,0.16766318775371095,-1.4419034146819143
ADJFИQualmascИsingИablt,-1.087342821046035,-0.2861428476436934,0.05722856952873868,1.3162570991609897
VERBИimpfИtransingИSCNDperИpresИindc,-1.257988825533623,1.0183719063843615,0.5391380680858384,-0.2995211489365769
VERBИimpfИintrneutИsingИpastИindc,-0.8798826901281198,1.3198240351921797,-0.6599120175960899,0.21997067253202995
ADJFfemnИsingИgent,-0.9389918346226043,-0.7587054023750642,0.6234905781894092,1.0742066588082593
NOUNИanimИmascsingИablt,-0.7988549003396216,-0.5822162832983683,-0.040619740695234996,1.4216909243332247
COMPИQualVej,-0.8377716638314228,-0.8377716638314228,1.1480574652504683,0.5274858624123773
ADJSmascИsing,-0.8545482810309516,-0.6160696909758023,1.3712518928171082,0.09936607918964553
VERBИperfИintrsingИFIRSTperИfutrИindc,-0.7431605356175384,-0.7431605356175384,1.3719886811400708,0.1143323900950059
GRNDИperfИtranpast,-0.8474316740201772,-0.8474316740201772,0.5950052179290606,1.0998581301112937
VERBИperfИtranfemnИsingИpastИindc,-1.02469507659596,0.14638501094227999,1.3174650984805198,-0.43915503282683993
ADJFИQualneutИsingИnomn,0.45546328997037544,-0.5255345653504332,-1.0861047683908953,1.156176043770953
ADJSИQualneutИsing,0.944911182523068,-0.1889822365046136,0.5669467095138409,-1.3228756555322951
VERBИperfИtransingИSCNDperИfutrИindc,-0.07155035936258235,-0.7870539529884059,1.431007187251647,-0.5724028749006588
ADJFИAproИSubxИAnphmascИsingИnomn,-1.3641238680188268,-0.06936223057722848,0.9479504845554558,0.48553561404059936
ADJFИAproinanИmascИsingИaccs,-0.23245339776515386,1.2552483479318308,0.13947203865909233,-1.1622669888257693
VERBИperfИintrneutИsingИpastИindc,-0.7106195041520286,-0.2733151939046264,-0.49196734902832745,1.4759020470849824
ADJSИQualplur,-1.4962640041614492,0.4488792012484348,0.4488792012484348,0.5985056016645797
NOUNИinanИneutsingИdatv,-0.6928517455879692,-1.022781148248907,0.8248235066523444,0.8908093871845318
VERBИperfИtranplurИFIRSTperИfutrИindc,-0.6403450952448875,-1.0519955136166008,0.6860840306195224,1.0062565782419661
NOUNИanimИfemnplurИgent,-0.9361647795030651,-0.7921394288102859,0.8281457664834807,0.9001584418298703
ADJFИAproИSubxИAnphinanИmascИsingИaccs,-0.7759514161153891,-0.8930761581705422,0.5124207464912947,1.1566068277946366
NOUNИanimИmascsingИdatv,-0.9884136902507182,-0.7176154189491516,0.6905355918189949,1.0154935173808748
NOUNИinanИneutsingИabltИVbe,-0.15523010514126656,-1.3194558937007659,0.4656903154237997,1.0089956834182328
LATN,-1.1833912868359882,0.7889275245573255,0.867820277013058,-0.4733565147343953
ADJFИAprofemnИsingИaccs,-1.0914103126634984,-0.6063390625908325,0.8488746876271654,0.8488746876271654
ADJFИAproИAnphinanИmascИsingИaccs,-1.3857174192299984,0.6563924617405256,-0.07293249574894728,0.8022574532384201
NOUNИinanИmascplurИaccs,-1.0987005311470714,-0.5916079783099616,0.7606388292556648,0.9296696802013682
VERBИimpfИintrfemnИsingИpastИindc,-1.0151294522759395,-0.7027819284987273,0.8589556903873333,0.8589556903873333
NPROИTHIRDperИAnphplurИnomn,-1.0016003906840214,-0.3474940130944564,-0.020440824299673907,1.3695352280781516
NOUNИinanИmascplurИablt,-1.2819360986280848,-0.1165396453298259,0.2719258391029271,1.1265499048549836
NPROИfemnИTHIRDperИAnphsingИgent,-0.9838197164968291,-0.7378647873726218,0.8081376242652525,0.9135468796041984
ADJFИQualmascИsingИloct,-1.0740611402239117,0.18954020121598442,-0.40014042478930045,1.2846613637972277
VERBИperfИtranplurИimprИexcl,0.04760106119815327,-0.5236116731796859,1.3804307747464448,-0.9044201627649121
NOUNИinanИfemnplurИloct,-1.1348099695575247,-0.02767829194042743,1.3008797212000893,-0.13839145970213715
ADJFИAproИSubxИAnphplurИnomn,-1.4023914941086937,-0.022990024493585143,0.8046508572754799,0.6207306613267988
VERBИimpfИintrsingИSCNDperИpresИindc,-0.47776654295295456,0.20475708983698054,1.2967949023008767,-1.0237854491849028
VERBИimpfИintrsingИTHIRDperИfutrИindc,0.8528028654224417,-0.6396021490668313,0.8528028654224417,-1.0660035817780522
UNKN,-0.9919501068991623,-0.727430078392719,0.9258200997725515,0.7935600855193299
NOUNИanimИfemnИNameplurИgent,-1.2951228043108174,0.83802063808347,-0.27934021269449005,0.7364423789218374
NOUNИinanИfemnplurИablt,-1.1486764815961135,-0.5075547244261898,0.9883960423036326,0.6678351637186707
NOUNИinanИneutsingИgentИAbbr,-1.3848218764133426,0.08478501284163323,0.3108783804193218,0.9891584831523876
NOUNИinanИmascИSgtmsingИaccs,-1.3587324409735149,1.0190493307301363,0.3396831102433787,0.0
VERBИimpfИtranplurИpastИindc,-1.2186666955535812,0.12186666955535812,-0.12186666955535812,1.2186666955535812
ADJFplurИgent,-0.6972273596185413,-0.9507645812980109,0.4690438601070187,1.1789480808095336
ADJFИAproИSubxИAnphplurИgent,-0.944881113271918,-0.7756486750739626,0.973086519638244,0.7474432687076367
VERBИperfИintrplurИFIRSTperИfutrИindc,-0.8657172645098615,-0.8657172645098615,0.8330486884906215,0.8983858405291016
VERBИimpfИtranplurИFIRSTperИpresИindc,-0.6928393312260546,-1.0007679228820787,0.6415178992833839,1.0520893548247494
VERBИimpfИintrplurИpastИindc,-0.7242696141551428,0.987640382938831,-0.987640382938831,0.7242696141551428
NOUNИinanИfemnplurИdatv,-0.17031008443976078,-1.3381506634552633,0.9002104463244499,0.6082503015705742
ADJFИSubxИQualmascИsingИnomn,0.4531084446022082,-0.06472977780031547,0.970946667004732,-1.3593253338066247
NOUNИanimИmascplurИdatv,-1.329780600636844,0.02417782910248807,0.21760046192239266,1.0880023096119633
NPROИfemnИTHIRDperИAnphsingИloctИAfp,0.05008354224706333,0.25041771123531664,1.05175438718833,-1.35225564067071
NPROИneutsingИgent,-0.1487654111041394,-1.3388886999372547,0.942180936992883,0.5454731740485111
VERBИperfИtranplurИTHIRDperИfutrИindc,-1.3530581440192877,-0.023737862175776978,0.35606793263665465,1.02072807355841
NPROИfemnИTHIRDperИAnphsingИdatv,0.042308109549488875,-0.8038540814402886,1.3961676151331328,-0.6346216432423331
NOUNИinanИmascplurИloct,-0.9071649950629032,-0.8116739429510187,1.0026560471747878,0.7161828908391341
NOUNИinanИfemnИSgtmИGeoxsingИnomn,-1.0850344249212072,-0.613280327129378,0.8019819662461096,0.8963327858044755
NPROИAnphsingИaccs,-1.3055824196677337,-0.26111648393354675,0.7833494518006403,0.7833494518006403
VERBИimpfИtranfemnИsingИpastИindc,-1.483739357092197,0.6744269804964532,0.494579785697399,0.3147325908983448
NOUNИinanИmascplurИdatv,0.1835339013431982,-1.1798607943491313,1.2322990518757593,-0.23597215886982625
ADJFplurИnomn,-0.9781068006029948,-0.5433926670016638,0.21735706680066552,1.3041424008039932
NPROИFIRSTpersingИablt,0.4824506406770077,1.1257181615796847,-0.4824506406770077,-1.1257181615796847
NPROИmascИTHIRDperИAnphsingИabltИAfp,-0.7348469228349533,-0.4898979485566356,1.4696938456699067,-0.2449489742783178
VERBИimpfИtranplurИSCNDperИpresИindc,-0.5940885257860046,-0.5940885257860046,1.4852213144650113,-0.2970442628930023
NPROИTHIRDperИAnphplurИgentИAfp,-0.6076436202501999,-1.0633763354378498,0.6076436202501999,1.0633763354378498
ADJFИQualmascИsingИgent,-1.1257181615796847,-0.4824506406770077,1.1257181615796847,0.4824506406770077
ADJFneutИsingИnomn,-0.02914407527170503,-1.1949070861399063,-0.02914407527170503,1.2531952366833161
ADJFИQualfemnИsingИaccs,-1.014722137803819,-0.5637345210021216,0.338240712601273,1.2402159462046676
ADJFИQualinanИmascИsingИaccs,0.9966158955401239,-0.9966158955401239,0.7118684968143741,-0.7118684968143741
VERBИperfИtranplurИSCNDperИfutrИindc,-0.9124654790423854,-0.3284875724552587,1.4234461473061213,-0.18249309580847708
ADJFИQualfemnИsingИabltИVoy,0.2449489742783178,0.4898979485566356,-1.4696938456699067,0.7348469228349533
ADJFfemnИsingИnomn,-0.9207893429215962,-0.5226101676041492,0.07465859537202131,1.3687409151537242
NPROИAnphsingИdatv,0.7470873676376284,0.9338592095470355,-1.1206310514564426,-0.5603155257282213
NOUNИanimИfemnsingИablt,-0.4950737714883372,-1.0891622972743418,0.39605901719066977,1.1881770515720091
NOUNИanimИfemnsingИaccs,-0.753778361444409,-0.753778361444409,1.3568010505999364,0.15075567228888181
PRTFИperfИtranИpastИpssvmascИsingИnomn,-1.2626716210644433,-0.09712858623572641,0.19425717247145283,1.165543034828717
NOUNИinanИGNdrИPltmplurИnomn,-1.2649026999959507,-0.3384950887313108,0.8016988943636307,0.8016988943636307
ADJFmascИsingИablt,-0.942180936992883,-0.5454731740485111,0.1487654111041394,1.3388886999372547
GRNDИperfИintrpastИVsh,-0.9989601163885693,-0.6043092062103691,0.38231806923513145,1.220951253363807
PRTSИperfИpastИpssvneutИsing,-0.8051957830010386,-0.8051957830010386,0.354286144520457,1.25610542148162
NOUNИanimИfemnsingИdatv,0.022990024493585143,-0.8046508572754799,1.4023914941086937,-0.6207306613267988
NOUNИinanИmascsingИlocSCND,-0.7472416236083637,-0.9771621231801679,0.8622018733942658,0.8622018733942658
NOUNИanimИfemnplurИnomn,-1.2220322548355291,-0.4073440849451763,0.7332193529013175,0.8961569868793879
NPROИSCNDpersingИablt,-1.1257181615796847,-0.4824506406770077,0.4824506406770077,1.1257181615796847
ADJFИAproИSubxИAnphfemnИsingИnomn,-1.1842261381013353,-0.3754863364711551,0.4332534651590251,1.1264590094134652
ADJFИQualplurИdatv,-0.5653009971610738,-0.8883301383959731,0.08075728530872482,1.372873850248322
VERBИimpfИintrplurИFIRSTperИpresИindc,-0.8970149171498789,-0.4983416206388216,1.3953565377887005,0.0
VERBИimpfИtranplurИimprИexcl,0.16766318775371095,-1.4419034146819143,0.43592428815964845,0.8383159387685548
PRTSИperfИpastИpssvplur,-0.47776654295295456,-1.1602901757428896,1.0237854491849028,0.6142712695109416
NPROИmascИTHIRDperИAnphsingИdatv,1.2872049377329695,-0.8719775384642696,0.2906591794880899,-0.7058865787567897
NPROИFIRSTperplurИablt,-0.7406128966515282,0.10580184237878974,-0.7406128966515282,1.3754239509242665
ADJFИAproneutИsingИgent,-0.5194075207983327,-1.0388150415966655,1.2465780499159986,0.31164451247899966
VERBИperfИintrplurИTHIRDperИfutrИindc,-0.7267523746672638,-0.5814018997338111,-0.14535047493345277,1.4535047493345277
NOUNИinanИfemnИSgtmsingИgent,0.0,-1.0808342911737019,1.330257589136864,-0.24942329796316198
ADJFИQualplurИablt,-0.7470873676376284,1.1206310514564426,-0.9338592095470355,0.5603155257282213
NOUNИinanИneutplurИnomn,-1.0439624759758137,-0.3281024924495415,0.02982749931359468,1.3422374691117605
ADJFИAproИSubxИAnphfemnИsingИgent,-0.9851712491532486,-0.7336381642630574,0.9432490683382168,0.7755603450780892
ADJFИAproИSubxИAnphneutИsingИloct,1.2691827064170238,-1.167648089903662,0.05076730825668096,-0.15230192477004287
PRTSИperfИpastИpssvfemnИsing,-1.360897063089832,0.8660254037844386,-0.12371791482634838,0.6185895741317419
NPROИneutsingИloct,1.441481478361417,-0.11088319064318593,-0.5544159532159296,-0.7761823345023015
ADJFИAproИSubxИAnphfemnИsingИaccs,-0.7220891085983752,-0.9531576233498552,0.5487877225347652,1.1264590094134652
ADJFИAnummascИsingИnomn,-0.3244428422615251,-0.8111071056538127,-0.3244428422615251,1.459992790176863
ADJFИApromascИsingИloct,-0.5920027784728938,-0.9472044455566301,1.3024061126403663,0.23680111138915752
NOUNИanimИmascИNamesingИgent,-0.49543369430686224,-0.9908673886137245,0.1651445647689541,1.3211565181516327
GRNDИperfИintrpast,-1.227881227029841,-0.2631174057921088,0.3508232077228117,1.140175425099138
VERBИperfИintrsingИSCNDperИfutrИindc,-1.161895003862225,1.161895003862225,0.3872983346207417,-0.3872983346207417
NOUNИinanИneutsingИdatvИVbe,-0.6350006350009525,-1.016001016001524,1.1430011430017144,0.508000508000762
ADJFИQualneutИsingИgent,-0.601123145788423,-0.280524134701264,-0.601123145788423,1.48277042627811
ADJFИFixdИAproИAnphneutИsingИgent,0.9897859062034421,0.7326986578389116,-0.8612422820211769,-0.8612422820211769
NOUNИinanИneutИSgtmsingИgent,-0.7441756972344841,-0.8292243483469964,1.296991929465815,0.2764081161156655
ADJFИAproИSubxИAnphneutИsingИgent,-0.16398911634277583,-1.0385977368375803,-0.16398911634277583,1.3665759695231319
VERBИperfИintrplurИimprИexcl,-0.6762522260005742,-0.946753116400804,1.2172540068010336,0.40575133560034454
ADJFИAproИAnphfemnИsingИgent,-0.4898979485566356,-0.7348469228349533,1.4696938456699067,-0.2449489742783178
NOUNИinanИneutplurИdatv,-0.14334554477024897,-0.4300366343107469,-0.8600732686214938,1.4334554477024897
NOUNИanimИfemnИFixdИNamesingИnomn,-0.5179268048503396,1.1098431532507278,0.5179268048503396,-1.1098431532507278
ADJSplur,0.9042908467323282,-1.3216558529164797,0.6260475092762272,-0.20868250309207573
NOUNИinanИneutplurИloct,1.3174650984805198,0.14638501094227999,-0.43915503282683993,-1.02469507659596
NOUNИinanИneutplurИablt,-0.8555277382080452,0.6654104630507017,-0.8555277382080452,1.0456450133653885
NOUNИinanИfemnИSgtmsingИnomn,-0.8681986202598491,-0.6945588962078793,1.3022979303897737,0.2604595860779547
ADJSfemnИsing,-0.21997067253202995,0.8798826901281198,0.6599120175960899,-1.3198240351921797
ADJFmascИsingИloct,-1.1239029738980328,-0.0936585811581694,-0.0936585811581694,1.3112201362143716
VERBИimpfИintrplurИimprИexcl,-0.26111648393354675,-1.3055824196677337,0.7833494518006403,0.7833494518006403
NPROИFIRSTpersingИabltИVoy,0.0,0.21997067253202995,1.0998533626601497,-1.3198240351921797
NOUNИanimИmascplurИablt,-0.7577386572218259,-0.7577386572218259,0.16472579504822302,1.3507515193954287
VERBИimpfИintrplurИSCNDperИpresИindc,0.4539206495016018,-0.998625428903524,1.1801936887041646,-0.6354889093022426
ADJSneutИsing,0.7615096238502144,0.3553711577967667,-1.4722519394437477,0.3553711577967667
NOUNИinanИmascsingИgenSCND,0.6978631577988531,-1.116581052478165,0.9770084209183943,-0.5582905262390825
NOUNИinanИfemnИSgtmsingИaccs,-0.2401922307076307,-1.2009611535381535,1.2009611535381535,0.2401922307076307
VERBИimpfИintrИImpesingИpresИindc,-1.1,0.1,-0.3,1.3
ADJFmascИsingИgent,-0.9569846226453534,-0.7100208490594558,0.5247980188700325,1.1422074528347768
VERBИperfИtranneutИsingИpastИindc,-0.9279135854416855,-0.7904449061169914,0.7217105664546443,0.9966479251040326
NOUNИinanИGNdrИPltmplurИgent,0.1,-1.1,1.3,-0.3
NOUNИanimИfemnИMsfsingИnomn,0.060485837890913385,-0.6653442168000472,1.3911742714910078,-0.786315892581874
NPROИneutsingИdatv,-0.3872983346207417,1.420093893609386,-0.9036961141150639,-0.12909944487358055
ADJFИQualmascИsingИdatv,-0.3692744729379982,1.4770978917519928,-0.7385489458759964,-0.3692744729379982
NPROИAnphsingИablt,-0.3692744729379982,-0.3692744729379982,-0.7385489458759964,1.4770978917519928
NOUNИanimИfemnИNamesingИgent,-1.2186666955535812,-0.12186666955535812,0.12186666955535812,1.2186666955535812
ADJFИQualfemnИsingИablt,0.944911182523068,-1.3228756555322951,-0.1889822365046136,0.5669467095138409
ADJFИAproneutИsingИaccs,1.2552483479318308,-0.9763042706136462,0.3254347568712154,-0.6043788341894001
ADJFfemnИsingИaccs,-0.699558603250821,-0.9148074042510735,0.376685401750442,1.2376806057514524
NPROИneutsingИablt,-0.36727658015579384,-0.07345531603115876,-0.954919108405064,1.3956510045920165
NUMRnomn,1.0733720974454608,-0.9603855608722545,0.6214259511526352,-0.7344124877258417
ADJFИAproИAnphfemnИsingИaccs,-1.4605934866804429,0.18257418583505536,0.7302967433402214,0.5477225575051661
NOUNИinanИfemnИSgtmИGeoxsingИaccs,-0.2990251802008663,-1.1533828379176272,1.2388186036893034,0.21358941442919022
ADVBИQuesИPrdx,-0.48692584054817667,-0.20868250309207573,1.46077752164453,-0.7651691780042776
NOUNИanimИfemnИNamesingИablt,-0.6092717958449424,-0.26111648393354675,-0.6092717958449424,1.4796600756234317
NPROИneutsingИnomn,-0.1986798535597566,-0.1986798535597566,-0.9933992677987828,1.390758974918296
NOUNИinanИneutplurИaccs,-1.1149666743591518,-0.5068030337996144,0.5068030337996144,1.1149666743591518
NOUNИinanИneutИSgtmsingИnomn,-0.7833494518006403,-0.7833494518006403,1.3055824196677337,0.26111648393354675
ADJFИAprofemnИsingИloct,0.3147325908983448,-1.483739357092197,0.6744269804964532,0.494579785697399
NOUNИanimИmascИSgtmИSurnsingИgent,-0.7106195041520286,-0.2733151939046264,-0.49196734902832745,1.4759020470849824
NPROИmascИTHIRDperИAnphsingИgentИAfp,0.7651691780042776,0.20868250309207573,0.48692584054817667,-1.46077752164453
ADJFИAproИSubxfemnИsingИgent,-0.3872983346207417,1.161895003862225,-1.161895003862225,0.3872983346207417
ADJFИAproИAnphplurИgent,-0.4433103474667865,-1.2032709431241349,0.8232906452954606,0.8232906452954606
NOUNИanimИmascИNamesingИdatv,-1.390758974918296,0.1986798535597566,0.9933992677987828,0.1986798535597566
NOUNИinanИfemnsingИabltИVey,-0.7996127381260577,-0.42332439077261874,-0.2351802170958993,1.4581173459945758
NOUNИanimИmascsingИloct,-0.5879572942861634,-0.5879572942861634,1.4871860973120605,-0.3112715087397336
COMPИQualCmpSCND,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ADJFИQualfemnИsingИloct,-0.22699497253739323,-1.1349748626869662,0.07566499084579774,1.2863048443785616
NOUNИanimИfemnИNamesingИaccs,-0.6744269804964532,-1.0341213700945617,0.9441977726950346,0.7643505778959804
NUMRmascИnomn,-1.1257181615796847,0.4824506406770077,-0.4824506406770077,1.1257181615796847
PRTFИimpfИintrИpresИactvmascИsingИnomn,-1.3665759695231319,0.16398911634277583,0.16398911634277583,1.0385977368375803
NOUNИinanИmascИGeoxsingИnomn,-0.9042908467323282,-0.6260475092762272,0.20868250309207573,1.3216558529164797
ADJFИAproИAnphplurИdatv,-1.161895003862225,0.3872983346207417,-0.3872983346207417,1.161895003862225
NOUNИinanИmascИSgtmsingИnomn,-1.414213562373095,0.0,0.7071067811865475,0.7071067811865475
ADJFinanИmascИsingИaccs,-0.7680294792817212,-0.7680294792817212,1.3339459376998315,0.20211302086361083
VERBИperfИintrplurИSCNDperИfutrИindc,-0.5653009971610737,-0.8883301383959731,1.372873850248322,0.08075728530872482
NOUNИanimИmascsingИaccs,-1.2583057392117916,-0.19867985355975656,1.1258525035052873,0.33113308926626095
ADJFИAproИSubxИAnphmascИsingИdatv,-0.8488746876271654,-0.8488746876271654,0.6063390625908325,1.0914103126634984
ADJFИAproИSubxplurИgent,0.1732050807568877,-0.1732050807568877,-1.212435565298214,1.212435565298214
NPROИmascИTHIRDperИAnphsingИdatvИAfp,-1.3174650984805198,0.43915503282683993,1.02469507659596,-0.14638501094227999
ADJFИAproИSubxИAnphfemnИsingИablt,-0.7118684968143741,0.7118684968143741,-0.9966158955401239,0.9966158955401239
ADJFИAnumfemnИsingИnomn,-0.9933992677987828,1.390758974918296,-0.1986798535597566,-0.1986798535597566
PRTFИperfИtranИpastИpssvfemnИsingИgent,-0.6932522409794719,-0.6932522409794719,-0.04077954358702776,1.4272840255459716
NOUNИinanИmascИSgtmsingИloct,1.4263994477758974,-0.806225774829855,-0.558156305651438,-0.062017367294604234
NOUNИanimИneutИSgtmsingИnomn,1.4248795353084573,-0.5975301277099982,-0.04596385597769217,-0.781385551620767
NOUNИanimИfemnplurИdatv,-0.9428090415820635,-0.7071067811865476,0.47140452079103173,1.1785113019775793
GRNDИperfИtranpastИVsh,-0.8987170342729172,-0.7703288865196433,0.5135525910130955,1.155493329779465
NPROИSCNDpersingИabltИVoy,0.8164965809277261,0.8164965809277261,-0.4082482904638631,-1.2247448713915892
ADJFИAproИAnphinanИplurИaccs,-0.5,-1.1666666666666667,0.8333333333333334,0.8333333333333334
NPROИneutИTHIRDperИAnphsingИnomn,-0.7833494518006403,1.3055824196677337,0.26111648393354675,-0.7833494518006403
ADJFИSuprИQualmascИsingИnomn,1.2172540068010336,-0.6762522260005742,-0.946753116400804,0.40575133560034454
NOUNИinanИfemnsingИlocSCND,-1.360897063089832,-0.12371791482634838,0.6185895741317419,0.8660254037844386
NPROsingИnomn,-0.7833494518006403,-0.7833494518006403,0.26111648393354675,1.3055824196677337
VERBИimpfИintrsingИSCNDperИfutrИindc,-1.2172540068010336,0.6762522260005742,0.946753116400804,-0.40575133560034454
NUMBИintg,1.218297495839311,0.3828934986923549,-1.009446496552572,-0.5917444979790939
ADJFИAprofemnИsingИablt,-0.5,-0.5,-0.5,1.5
NOUNИinanИfemnИSgtmИGeoxsingИgent,-0.35714285714285715,-1.2142857142857142,1.0714285714285714,0.5
NOUNИinanИfemnИSgtmsingИdatv,-0.49196734902832745,-0.7106195041520286,1.4759020470849824,-0.2733151939046264
PRTFИperfИintrИpastИactvmascИsingИnomn,-0.7302967433402214,-0.5477225575051661,-0.18257418583505536,1.4605934866804429
NPROИSCNDperplurИablt,0.6793662204867574,-0.6793662204867574,1.0190493307301363,-1.0190493307301363
NPROИTHIRDperИAnphplurИabltИAfp,-0.8528028654224417,-0.8528028654224417,1.0660035817780522,0.6396021490668313
ADJFИAproИAnphneutИsingИaccs,-0.8798826901281198,0.21997067253202995,-0.6599120175960899,1.3198240351921797
ADJFИAproneutИsingИdatv,1.1801936887041646,-0.998625428903524,0.4539206495016018,-0.6354889093022426
NOUNИinanИfemnИSgtmsingИablt,0.07345531603115876,-1.3956510045920165,0.954919108405064,0.36727658015579384
NOUNИinanИmascИSgtmsingИgent,-0.8488746876271654,1.0914103126634984,-0.8488746876271654,0.6063390625908325
ADJFneutИsingИgent,-1.0552458425349862,-0.5862476902972146,0.5080813315909193,1.1334122012412815
ADJFИApromascИsingИdatv,0.07566499084579774,-1.1349748626869662,-0.22699497253739323,1.2863048443785616
NOUNИanimИmascИNamesingИloct,-1.2009611535381535,1.2009611535381535,0.2401922307076307,-0.2401922307076307
ADJFИAproИSubxИAnphfemnИsingИloct,-0.8520563361656318,-0.6971370023173351,0.23237900077244503,1.316814337710522
ADJFИAproplurИablt,-0.6264302520481546,-0.43368248218718397,1.4937952164225226,-0.43368248218718397
NOUNИinanИfemnИSgtmИGeoxsingИdatv,-0.8514202182000766,-0.6510860492118233,1.35225564067071,0.15025062674119
NOUNИinanИmascИGeoxsingИgent,-0.954919108405064,-0.36727658015579384,-0.07345531603115876,1.3956510045920165
